timestamp,signal,value,raw
1782315560.220044,wheel_speed_rear,0.0,0
1782315560.220162,wheel_speed_rear,0.0,0
1782315560.220271,wheel_speed_rear,0.0,0
1782315560.220390,wheel_speed_rear,0.0,0
1782315560.220515,wheel_speed_rear,0.0,0
1782315560.220617,wheel_speed_rear,0.0,0
1782315560.220721,wheel_speed_rear,0.0,0
1782315560.220822,wheel_speed_rear,0.0,0
1782315560.220923,wheel_speed_rear,0.0,0
1782315560.221024,wheel_speed_rear,0.0,0
1782315560.221129,wheel_speed_rear,0.0,0
1782315560.221227,wheel_speed_rear,0.0,0
1782315560.221328,wheel_speed_rear,0.0,0
1782315560.221429,wheel_speed_rear,0.0,0
1782315560.221535,wheel_speed_rear,0.0,0
1782315560.227963,wheel_speed_rear,0.0,0
1782315560.228086,wheel_speed_rear,0.0,0
1782315560.228189,wheel_speed_rear,0.0,0
1782315560.228290,wheel_speed_rear,0.0,0
1782315560.228390,wheel_speed_rear,0.0,0
1782315560.232973,wheel_speed_rear,0.0,0
1782315560.233292,gear_position,N,0
1782315560.233292,clutch,RELEASED,0
1782315560.233292,shift_failed,OK,0
1782315560.233387,coolant_temp,0.0,0
1782315560.233387,warmup_index,0,0
1782315560.233387,side_stand,DOWN,0
1782315560.252156,rpm,0,0
1782315560.252156,throttle_position,0,0
1782315560.252259,wheel_speed_rear,0.0,0
1782315560.252438,wheel_speed_rear,0.0,0
1782315560.271974,gear_position,N,0
1782315560.271974,clutch,RELEASED,0
1782315560.271974,shift_failed,OK,0
1782315560.272062,rpm,0,0
1782315560.272062,throttle_position,0,0
1782315560.272148,wheel_speed_rear,0.0,0
1782315560.272234,wheel_speed_rear,0.0,0
1782315560.288735,gear_position,N,0
1782315560.288735,clutch,RELEASED,0
1782315560.288735,shift_failed,OK,0
1782315560.288841,rpm,0,0
1782315560.288841,throttle_position,0,0
1782315560.288945,wheel_speed_rear,0.0,0
1782315560.289050,wheel_speed_rear,0.0,0
1782315560.308499,gear_position,N,0
1782315560.308499,clutch,RELEASED,0
1782315560.308499,shift_failed,OK,0
1782315560.308613,rpm,0,0
1782315560.308613,throttle_position,0,0
1782315560.308722,wheel_speed_rear,0.0,0
1782315560.328123,wheel_speed_rear,0.0,0
1782315560.328891,gear_position,N,0
1782315560.328891,clutch,RELEASED,0
1782315560.328891,shift_failed,OK,0
1782315560.329137,rpm,0,0
1782315560.329137,throttle_position,0,0
1782315560.329376,wheel_speed_rear,0.0,0
1782315560.333550,wheel_speed_rear,0.0,0
1782315560.334279,gear_position,N,0
1782315560.334279,clutch,RELEASED,0
1782315560.334279,shift_failed,OK,0
1782315560.334519,coolant_temp,27.400000000000002,274
1782315560.334519,warmup_index,0,0
1782315560.334519,side_stand,UP,1
1782315560.352059,rpm,0,0
1782315560.352059,throttle_position,0,0
1782315560.352316,wheel_speed_rear,0.0,0
1782315560.352802,wheel_speed_rear,0.0,0
1782315560.371883,gear_position,N,0
1782315560.371883,clutch,RELEASED,0
1782315560.371883,shift_failed,OK,0
1782315560.372125,rpm,0,0
1782315560.372125,throttle_position,0,0
1782315560.372366,wheel_speed_rear,0.0,0
1782315560.372604,wheel_speed_rear,0.0,0
1782315560.388898,gear_position,N,0
1782315560.388898,clutch,RELEASED,0
1782315560.388898,shift_failed,OK,0
1782315560.389141,rpm,0,0
1782315560.389141,throttle_position,0,0
1782315560.389985,wheel_speed_rear,0.0,0
1782315560.390338,wheel_speed_rear,0.0,0
1782315560.408847,gear_position,N,0
1782315560.408847,clutch,RELEASED,0
1782315560.408847,shift_failed,OK,0
1782315560.409090,rpm,0,0
1782315560.409090,throttle_position,0,0
1782315560.409332,wheel_speed_rear,0.0,0
1782315560.428123,wheel_speed_rear,0.0,0
1782315560.428872,gear_position,N,0
1782315560.428872,clutch,RELEASED,0
1782315560.428872,shift_failed,OK,0
1782315560.429114,rpm,0,0
1782315560.429114,throttle_position,0,0
1782315560.429359,wheel_speed_rear,0.0,0
1782315560.432518,wheel_speed_rear,0.0,0
1782315560.433243,gear_position,N,0
1782315560.433243,clutch,RELEASED,0
1782315560.433243,shift_failed,OK,0
1782315560.433483,coolant_temp,27.400000000000002,274
1782315560.433483,warmup_index,0,0
1782315560.433483,side_stand,UP,1
1782315560.448465,rpm,0,0
1782315560.448465,throttle_position,0,0
1782315560.448713,kill_switch,RUN,1
1782315560.448713,engine_on_counter,0,0
1782315560.448952,wheel_speed_rear,0.0,0
1782315560.449433,wheel_speed_rear,0.0,0
1782315560.460219,gear_position,N,0
1782315560.460219,clutch,RELEASED,0
1782315560.460219,shift_failed,OK,0
1782315560.460491,rpm,0,0
1782315560.460491,throttle_position,0,0
1782315560.460754,kill_switch,RUN,1
1782315560.460754,engine_on_counter,0,0
1782315560.461012,wheel_speed_rear,0.0,0
1782315560.475185,wheel_speed_rear,0.0,0
1782315560.475923,gear_position,N,0
1782315560.475923,clutch,RELEASED,0
1782315560.475923,shift_failed,OK,0
1782315560.476165,rpm,0,0
1782315560.476165,throttle_position,0,0
1782315560.496235,kill_switch,RUN,1
1782315560.496235,engine_on_counter,0,0
1782315560.496339,wheel_speed_rear,0.0,0
1782315560.496404,wheel_speed_rear,0.0,0
1782315560.508352,gear_position,N,0
1782315560.508352,clutch,RELEASED,0
1782315560.508352,shift_failed,OK,0
1782315560.508414,rpm,0,0
1782315560.508414,throttle_position,0,0
1782315560.508476,kill_switch,RUN,1
1782315560.508476,engine_on_counter,0,0
1782315560.508535,wheel_speed_rear,0.0,0
1782315560.508594,wheel_speed_rear,0.0,0
1782315560.515131,gear_position,N,0
1782315560.515131,clutch,RELEASED,0
1782315560.515131,shift_failed,OK,0
1782315560.515195,rpm,0,0
1782315560.515195,throttle_position,0,0
1782315560.532144,kill_switch,RUN,1
1782315560.532144,engine_on_counter,0,0
1782315560.532213,wheel_speed_rear,0.0,0
1782315560.532281,wheel_speed_rear,0.0,0
1782315560.532476,gear_position,N,0
1782315560.532476,clutch,RELEASED,0
1782315560.532476,shift_failed,OK,0
1782315560.548024,coolant_temp,27.400000000000002,274
1782315560.548024,warmup_index,0,0
1782315560.548024,side_stand,UP,1
1782315560.548205,rpm,0,0
1782315560.548205,throttle_position,0,0
1782315560.548280,kill_switch,RUN,1
1782315560.548280,engine_on_counter,0,0
1782315560.548356,wheel_speed_rear,0.0,0
1782315560.558274,wheel_speed_rear,0.0,0
1782315560.558502,gear_position,N,0
1782315560.558502,clutch,RELEASED,0
1782315560.558502,shift_failed,OK,0
1782315560.558575,rpm,0,0
1782315560.558575,throttle_position,0,0
1782315560.558648,kill_switch,RUN,1
1782315560.558648,engine_on_counter,0,0
1782315560.573317,wheel_speed_rear,0.0,0
1782315560.573491,wheel_speed_rear,0.0,0
1782315560.573742,gear_position,N,0
1782315560.573742,clutch,RELEASED,0
1782315560.573742,shift_failed,OK,0
1782315560.589022,rpm,0,0
1782315560.589022,throttle_position,0,0
1782315560.589119,kill_switch,RUN,1
1782315560.589119,engine_on_counter,0,0
1782315560.589206,wheel_speed_rear,0.0,0
1782315560.589290,wheel_speed_rear,0.0,0
1782315560.598868,gear_position,N,0
1782315560.598868,clutch,RELEASED,0
1782315560.598868,shift_failed,OK,0
1782315560.598952,rpm,0,0
1782315560.598952,throttle_position,0,0
1782315560.599036,kill_switch,RUN,1
1782315560.599036,engine_on_counter,0,0
1782315560.613537,wheel_speed_rear,0.0,0
1782315560.613661,wheel_speed_rear,0.0,0
1782315560.614062,gear_position,N,0
1782315560.614062,clutch,RELEASED,0
1782315560.614062,shift_failed,OK,0
1782315560.631994,rpm,0,0
1782315560.631994,throttle_position,0,0
1782315560.632168,kill_switch,RUN,1
1782315560.632168,engine_on_counter,0,0
1782315560.632294,wheel_speed_rear,0.0,0
1782315560.632416,wheel_speed_rear,0.0,0
1782315560.638892,gear_position,N,0
1782315560.638892,clutch,RELEASED,0
1782315560.638892,shift_failed,OK,0
1782315560.639077,coolant_temp,27.400000000000002,274
1782315560.639077,warmup_index,0,0
1782315560.639077,side_stand,UP,1
1782315560.639433,rpm,0,0
1782315560.639433,throttle_position,0,0
1782315560.639609,kill_switch,RUN,1
1782315560.639609,engine_on_counter,0,0
1782315560.639785,wheel_speed_rear,0.0,0
1782315560.655332,wheel_speed_rear,0.0,0
1782315560.656064,gear_position,N,0
1782315560.656064,clutch,RELEASED,0
1782315560.656064,shift_failed,OK,0
1782315560.656335,rpm,0,0
1782315560.656335,throttle_position,0,0
1782315560.671916,kill_switch,RUN,1
1782315560.671916,engine_on_counter,0,0
1782315560.672170,wheel_speed_rear,0.0,0
1782315560.672658,wheel_speed_rear,0.0,0
1782315560.688982,gear_position,N,0
1782315560.688982,clutch,RELEASED,0
1782315560.688982,shift_failed,OK,0
1782315560.689230,rpm,0,0
1782315560.689230,throttle_position,0,0
1782315560.689470,kill_switch,RUN,1
1782315560.689470,engine_on_counter,0,0
1782315560.689713,wheel_speed_rear,0.0,0
1782315560.689954,wheel_speed_rear,0.0,0
1782315560.695869,gear_position,N,0
1782315560.695869,clutch,RELEASED,0
1782315560.695869,shift_failed,OK,0
1782315560.696108,rpm,0,0
1782315560.696108,throttle_position,0,0
1782315560.712023,kill_switch,RUN,1
1782315560.712023,engine_on_counter,0,0
1782315560.712279,wheel_speed_rear,0.0,0
1782315560.712524,wheel_speed_rear,0.0,0
1782315560.731964,gear_position,N,0
1782315560.731964,clutch,RELEASED,0
1782315560.731964,shift_failed,OK,0
1782315560.732213,rpm,0,0
1782315560.732213,throttle_position,0,0
1782315560.732457,kill_switch,RUN,1
1782315560.732457,engine_on_counter,0,0
1782315560.732699,wheel_speed_rear,0.0,0
1782315560.732942,wheel_speed_rear,0.0,0
1782315560.746529,gear_position,N,0
1782315560.746529,clutch,RELEASED,0
1782315560.746529,shift_failed,OK,0
1782315560.746708,coolant_temp,27.400000000000002,274
1782315560.746708,warmup_index,0,0
1782315560.746708,side_stand,UP,1
1782315560.746872,rpm,0,0
1782315560.746872,throttle_position,0,0
1782315560.751892,kill_switch,RUN,1
1782315560.751892,engine_on_counter,0,0
1782315560.752013,wheel_speed_rear,0.0,0
1782315560.752165,wheel_speed_rear,0.0,0
1782315560.768633,gear_position,N,0
1782315560.768633,clutch,RELEASED,0
1782315560.768633,shift_failed,OK,0
1782315560.768743,rpm,0,0
1782315560.768743,throttle_position,0,0
1782315560.768830,kill_switch,RUN,1
1782315560.768830,engine_on_counter,0,0
1782315560.768915,wheel_speed_rear,0.0,0
1782315560.769087,wheel_speed_rear,0.0,0
1782315560.788617,gear_position,N,0
1782315560.788617,clutch,RELEASED,0
1782315560.788617,shift_failed,OK,0
1782315560.788703,rpm,0,0
1782315560.788703,throttle_position,0,0
1782315560.788789,kill_switch,RUN,1
1782315560.788789,engine_on_counter,0,0
1782315560.788875,wheel_speed_rear,0.0,0
1782315560.793498,wheel_speed_rear,0.0,0
1782315560.793931,gear_position,N,0
1782315560.793931,clutch,RELEASED,0
1782315560.793931,shift_failed,OK,0
1782315560.811794,rpm,0,0
1782315560.811794,throttle_position,0,0
1782315560.811987,kill_switch,RUN,1
1782315560.811987,engine_on_counter,0,0
1782315560.812088,wheel_speed_rear,0.0,0
1782315560.812189,wheel_speed_rear,0.0,0
1782315560.828646,gear_position,N,0
1782315560.828646,clutch,RELEASED,0
1782315560.828646,shift_failed,OK,0
1782315560.828790,rpm,0,0
1782315560.828790,throttle_position,0,0
1782315560.828928,kill_switch,RUN,1
1782315560.828928,engine_on_counter,0,0
1782315560.829068,wheel_speed_rear,0.0,0
1782315560.833385,wheel_speed_rear,0.0,0
1782315560.833824,gear_position,N,0
1782315560.833824,clutch,RELEASED,0
1782315560.833824,shift_failed,OK,0
1782315560.833964,coolant_temp,27.400000000000002,274
1782315560.833964,warmup_index,0,0
1782315560.833964,side_stand,UP,1
1782315560.852619,rpm,0,0
1782315560.852619,throttle_position,0,0
1782315560.852884,kill_switch,RUN,1
1782315560.852884,engine_on_counter,0,0
1782315560.853128,wheel_speed_rear,0.0,0
1782315560.853619,wheel_speed_rear,0.0,0
1782315560.868738,gear_position,N,0
1782315560.868738,clutch,RELEASED,0
1782315560.868738,shift_failed,OK,0
1782315560.868980,rpm,0,0
1782315560.868980,throttle_position,0,0
1782315560.869221,kill_switch,RUN,1
1782315560.869221,engine_on_counter,0,0
1782315560.869464,wheel_speed_rear,0.0,0
1782315560.878698,wheel_speed_rear,0.0,0
1782315560.879427,gear_position,N,0
1782315560.879427,clutch,RELEASED,0
1782315560.879427,shift_failed,OK,0
1782315560.879668,rpm,0,0
1782315560.879668,throttle_position,0,0
1782315560.879911,kill_switch,RUN,1
1782315560.879911,engine_on_counter,0,0
1782315560.891869,wheel_speed_rear,0.0,0
1782315560.892123,wheel_speed_rear,0.0,0
1782315560.908830,gear_position,N,0
1782315560.908830,clutch,RELEASED,0
1782315560.908830,shift_failed,OK,0
1782315560.909072,rpm,0,0
1782315560.909072,throttle_position,0,0
1782315560.909352,kill_switch,RUN,1
1782315560.909352,engine_on_counter,0,0
1782315560.909594,wheel_speed_rear,0.0,0
1782315560.909835,wheel_speed_rear,0.0,0
1782315560.920206,gear_position,N,0
1782315560.920206,clutch,RELEASED,0
1782315560.920206,shift_failed,OK,0
1782315560.920315,rpm,0,0
1782315560.920315,throttle_position,0,0
1782315560.920422,kill_switch,RUN,1
1782315560.920422,engine_on_counter,0,0
1782315560.932432,wheel_speed_rear,0.0,0
1782315560.932582,wheel_speed_rear,0.0,0
1782315560.933004,gear_position,N,0
1782315560.933004,clutch,RELEASED,0
1782315560.933004,shift_failed,OK,0
1782315560.933144,coolant_temp,27.400000000000002,274
1782315560.933144,warmup_index,0,0
1782315560.933144,side_stand,UP,1
1782315560.944798,rpm,0,0
1782315560.944798,throttle_position,0,0
1782315560.945062,kill_switch,RUN,1
1782315560.945062,engine_on_counter,0,0
1782315560.945307,wheel_speed_rear,0.0,0
1782315560.953981,wheel_speed_rear,0.0,0
1782315560.954743,gear_position,N,0
1782315560.954743,clutch,RELEASED,0
1782315560.954743,shift_failed,OK,0
1782315560.971703,rpm,0,0
1782315560.971703,throttle_position,0,0
1782315560.971962,kill_switch,RUN,1
1782315560.971962,engine_on_counter,0,0
1782315560.972215,wheel_speed_rear,0.0,0
1782315560.972709,wheel_speed_rear,0.0,0
1782315560.989501,gear_position,N,0
1782315560.989501,clutch,RELEASED,0
1782315560.989501,shift_failed,OK,0
1782315560.996113,rpm,0,0
1782315560.996113,throttle_position,0,0
1782315560.996228,kill_switch,RUN,1
1782315560.996228,engine_on_counter,0,0
1782315560.996335,wheel_speed_rear,0.0,0
1782315560.996440,wheel_speed_rear,0.0,0
1782315560.996925,gear_position,N,0
1782315560.996925,clutch,RELEASED,0
1782315560.996925,shift_failed,OK,0
1782315560.996999,rpm,0,0
1782315560.996999,throttle_position,0,0
1782315561.011769,kill_switch,RUN,1
1782315561.011769,engine_on_counter,0,0
1782315561.011858,wheel_speed_rear,0.0,0
1782315561.011974,wheel_speed_rear,0.0,0
1782315561.028778,gear_position,N,0
1782315561.028778,clutch,RELEASED,0
1782315561.028778,shift_failed,OK,0
1782315561.028882,rpm,0,0
1782315561.028882,throttle_position,0,0
1782315561.028986,kill_switch,RUN,1
1782315561.028986,engine_on_counter,0,0
1782315561.029089,wheel_speed_rear,0.0,0
1782315561.029192,wheel_speed_rear,0.0,0
1782315561.035028,gear_position,N,0
1782315561.035028,clutch,RELEASED,0
1782315561.035028,shift_failed,OK,0
1782315561.035113,coolant_temp,27.400000000000002,274
1782315561.035113,warmup_index,0,0
1782315561.035113,side_stand,UP,1
1782315561.035284,rpm,0,0
1782315561.035284,throttle_position,0,0
1782315561.051962,kill_switch,RUN,1
1782315561.051962,engine_on_counter,0,0
1782315561.052085,wheel_speed_rear,0.0,0
1782315561.052292,wheel_speed_rear,0.0,0
1782315561.068796,gear_position,N,0
1782315561.068796,clutch,RELEASED,0
1782315561.068796,shift_failed,OK,0
1782315561.068999,rpm,0,0
1782315561.068999,throttle_position,0,0
1782315561.069120,kill_switch,RUN,1
1782315561.069120,engine_on_counter,0,0
1782315561.069234,wheel_speed_rear,0.0,0
1782315561.069455,wheel_speed_rear,0.0,0
1782315561.078974,gear_position,N,0
1782315561.078974,clutch,RELEASED,0
1782315561.078974,shift_failed,OK,0
1782315561.079115,rpm,0,0
1782315561.079115,throttle_position,0,0
1782315561.079256,kill_switch,RUN,1
1782315561.079256,engine_on_counter,0,0
1782315561.079395,wheel_speed_rear,0.0,0
1782315561.092142,wheel_speed_rear,0.0,0
1782315561.109564,gear_position,N,0
1782315561.109564,clutch,RELEASED,0
1782315561.109564,shift_failed,OK,0
1782315561.109837,rpm,0,0
1782315561.109837,throttle_position,0,0
1782315561.110082,kill_switch,RUN,1
1782315561.110082,engine_on_counter,0,0
1782315561.110324,wheel_speed_rear,0.0,0
1782315561.110565,wheel_speed_rear,0.0,0
1782315561.128643,gear_position,N,0
1782315561.128643,clutch,RELEASED,0
1782315561.128643,shift_failed,OK,0
1782315561.128760,rpm,0,0
1782315561.128760,throttle_position,0,0
1782315561.128876,kill_switch,RUN,1
1782315561.128876,engine_on_counter,0,0
1782315561.129000,wheel_speed_rear,0.0,0
1782315561.133496,wheel_speed_rear,0.0,0
1782315561.133934,gear_position,N,0
1782315561.133934,clutch,RELEASED,0
1782315561.133934,shift_failed,OK,0
1782315561.134071,coolant_temp,27.400000000000002,274
1782315561.134071,warmup_index,0,0
1782315561.134071,side_stand,UP,1
1782315561.153179,rpm,0,0
1782315561.153179,throttle_position,0,0
1782315561.153443,kill_switch,RUN,1
1782315561.153443,engine_on_counter,0,0
1782315561.153697,wheel_speed_rear,0.0,0
1782315561.154198,wheel_speed_rear,0.0,0
1782315561.160071,gear_position,N,0
1782315561.160071,clutch,RELEASED,0
1782315561.160071,shift_failed,OK,0
1782315561.160314,rpm,0,0
1782315561.160314,throttle_position,0,0
1782315561.160560,kill_switch,RUN,1
1782315561.160560,engine_on_counter,0,0
1782315561.160801,wheel_speed_rear,0.0,0
1782315561.176091,wheel_speed_rear,0.0,0
1782315561.176816,gear_position,N,0
1782315561.176816,clutch,RELEASED,0
1782315561.176816,shift_failed,OK,0
1782315561.177056,rpm,0,0
1782315561.177056,throttle_position,0,0
1782315561.191708,kill_switch,RUN,1
1782315561.191708,engine_on_counter,0,0
1782315561.191857,wheel_speed_rear,0.0,0
1782315561.191997,wheel_speed_rear,0.0,0
1782315561.208949,gear_position,N,0
1782315561.208949,clutch,RELEASED,0
1782315561.208949,shift_failed,OK,0
1782315561.209191,rpm,0,0
1782315561.209191,throttle_position,0,0
1782315561.209432,kill_switch,RUN,1
1782315561.209432,engine_on_counter,0,0
1782315561.209673,wheel_speed_rear,0.0,0
1782315561.209914,wheel_speed_rear,0.0,0
1782315561.220702,gear_position,N,0
1782315561.220702,clutch,RELEASED,0
1782315561.220702,shift_failed,OK,0
1782315561.220800,rpm,0,0
1782315561.220800,throttle_position,0,0
1782315561.220897,kill_switch,RUN,1
1782315561.220897,engine_on_counter,0,0
1782315561.232244,wheel_speed_rear,0.0,0
1782315561.232352,wheel_speed_rear,0.0,0
1782315561.232668,gear_position,N,0
1782315561.232668,clutch,RELEASED,0
1782315561.232668,shift_failed,OK,0
1782315561.232773,coolant_temp,27.400000000000002,274
1782315561.232773,warmup_index,0,0
1782315561.232773,side_stand,UP,1
1782315561.248643,rpm,0,0
1782315561.248643,throttle_position,0,0
1782315561.248737,kill_switch,RUN,1
1782315561.248737,engine_on_counter,0,0
1782315561.248827,wheel_speed_rear,0.0,0
1782315561.258495,wheel_speed_rear,0.0,0
1782315561.258843,gear_position,N,0
1782315561.258843,clutch,RELEASED,0
1782315561.258843,shift_failed,OK,0
1782315561.258945,rpm,0,0
1782315561.258945,throttle_position,0,0
1782315561.259047,kill_switch,RUN,1
1782315561.259047,engine_on_counter,0,0
1782315561.273464,wheel_speed_rear,0.0,0
1782315561.273718,wheel_speed_rear,0.0,0
1782315561.274022,gear_position,N,0
1782315561.274022,clutch,RELEASED,0
1782315561.274022,shift_failed,OK,0
1782315561.289259,rpm,0,0
1782315561.289259,throttle_position,0,0
1782315561.289396,kill_switch,RUN,1
1782315561.289396,engine_on_counter,0,0
1782315561.289496,wheel_speed_rear,0.0,0
1782315561.289599,wheel_speed_rear,0.0,0
1782315561.309167,gear_position,N,0
1782315561.309167,clutch,RELEASED,0
1782315561.309167,shift_failed,OK,0
1782315561.309412,rpm,0,0
1782315561.309412,throttle_position,0,0
1782315561.309676,kill_switch,RUN,1
1782315561.309676,engine_on_counter,0,0
1782315561.309919,wheel_speed_rear,0.0,0
1782315561.313579,wheel_speed_rear,0.0,0
1782315561.314588,gear_position,N,0
1782315561.314588,clutch,RELEASED,0
1782315561.314588,shift_failed,OK,0
1782315561.331970,rpm,0,0
1782315561.331970,throttle_position,0,0
1782315561.332129,kill_switch,RUN,1
1782315561.332129,engine_on_counter,0,0
1782315561.332222,wheel_speed_rear,0.0,0
1782315561.332310,wheel_speed_rear,0.0,0
1782315561.338748,gear_position,N,0
1782315561.338748,clutch,RELEASED,0
1782315561.338748,shift_failed,OK,0
1782315561.338884,coolant_temp,27.400000000000002,274
1782315561.338884,warmup_index,0,0
1782315561.338884,side_stand,UP,1
1782315561.339089,rpm,0,0
1782315561.339089,throttle_position,0,0
1782315561.339191,kill_switch,RUN,1
1782315561.339191,engine_on_counter,0,0
1782315561.339290,wheel_speed_rear,0.0,0
1782315561.357067,wheel_speed_rear,0.0,0
1782315561.357391,gear_position,N,0
1782315561.357391,clutch,RELEASED,0
1782315561.357391,shift_failed,OK,0
1782315561.357496,rpm,0,0
1782315561.357496,throttle_position,0,0
1782315561.372047,kill_switch,RUN,1
1782315561.372047,engine_on_counter,0,0
1782315561.372305,wheel_speed_rear,0.0,0
1782315561.372788,wheel_speed_rear,0.0,0
1782315561.388912,gear_position,N,0
1782315561.388912,clutch,RELEASED,0
1782315561.388912,shift_failed,OK,0
1782315561.389174,rpm,0,0
1782315561.389174,throttle_position,0,0
1782315561.389419,kill_switch,RUN,1
1782315561.389419,engine_on_counter,0,0
1782315561.389661,wheel_speed_rear,0.0,0
1782315561.389902,wheel_speed_rear,0.0,0
1782315561.397829,gear_position,N,0
1782315561.397829,clutch,RELEASED,0
1782315561.397829,shift_failed,OK,0
1782315561.398154,rpm,0,0
1782315561.398154,throttle_position,0,0
1782315561.411922,kill_switch,RUN,1
1782315561.411922,engine_on_counter,0,0
1782315561.412186,wheel_speed_rear,0.0,0
1782315561.412427,wheel_speed_rear,0.0,0
1782315561.431730,gear_position,N,0
1782315561.431730,clutch,RELEASED,0
1782315561.431730,shift_failed,OK,0
1782315561.431984,rpm,0,0
1782315561.431984,throttle_position,0,0
1782315561.432227,kill_switch,RUN,1
1782315561.432227,engine_on_counter,0,0
1782315561.432468,wheel_speed_rear,0.0,0
1782315561.432709,wheel_speed_rear,0.0,0
1782315561.438852,gear_position,N,0
1782315561.438852,clutch,RELEASED,0
1782315561.438852,shift_failed,OK,0
1782315561.439096,coolant_temp,27.400000000000002,274
1782315561.439096,warmup_index,0,0
1782315561.439096,side_stand,UP,1
1782315561.439580,rpm,0,0
1782315561.439580,throttle_position,0,0
1782315561.439821,kill_switch,RUN,1
1782315561.439821,engine_on_counter,0,0
1782315561.453654,wheel_speed_rear,0.0,0
1782315561.454170,wheel_speed_rear,0.0,0
1782315561.454915,gear_position,N,0
1782315561.454915,clutch,RELEASED,0
1782315561.454915,shift_failed,OK,0
1782315561.468796,rpm,0,0
1782315561.468796,throttle_position,0,0
1782315561.469050,kill_switch,RUN,1
1782315561.469050,engine_on_counter,0,0
1782315561.469300,wheel_speed_rear,0.0,0
1782315561.469789,wheel_speed_rear,0.0,0
1782315561.491794,gear_position,N,0
1782315561.491794,clutch,RELEASED,0
1782315561.491794,shift_failed,OK,0
1782315561.491901,rpm,0,0
1782315561.491901,throttle_position,0,0
1782315561.497360,kill_switch,RUN,1
1782315561.497360,engine_on_counter,0,0
1782315561.497467,wheel_speed_rear,0.0,0
1782315561.497569,wheel_speed_rear,0.0,0
1782315561.498008,gear_position,N,0
1782315561.498008,clutch,RELEASED,0
1782315561.498008,shift_failed,OK,0
1782315561.511731,rpm,0,0
1782315561.511731,throttle_position,0,0
1782315561.511813,kill_switch,RUN,1
1782315561.511813,engine_on_counter,0,0
1782315561.511888,wheel_speed_rear,0.0,0
1782315561.511964,wheel_speed_rear,0.0,0
1782315561.528731,gear_position,N,0
1782315561.528731,clutch,RELEASED,0
1782315561.528731,shift_failed,OK,0
1782315561.528809,rpm,0,0
1782315561.528809,throttle_position,0,0
1782315561.528886,kill_switch,RUN,1
1782315561.528886,engine_on_counter,0,0
1782315561.528963,wheel_speed_rear,0.0,0
1782315561.529039,wheel_speed_rear,0.0,0
1782315561.533769,gear_position,N,0
1782315561.533769,clutch,RELEASED,0
1782315561.533769,shift_failed,OK,0
1782315561.533849,coolant_temp,27.400000000000002,274
1782315561.533849,warmup_index,0,0
1782315561.533849,side_stand,UP,1
1782315561.533999,rpm,0,0
1782315561.533999,throttle_position,0,0
1782315561.551776,kill_switch,RUN,1
1782315561.551776,engine_on_counter,0,0
1782315561.551876,wheel_speed_rear,0.0,0
1782315561.552056,wheel_speed_rear,0.0,0
1782315561.568469,gear_position,N,0
1782315561.568469,clutch,RELEASED,0
